CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14114.0,274,2,386.53,1,At-Risk
14116.0,20,5,1382.74,0,Regular
14117.0,144,1,90.0,2,Occasional
14121.0,4,4,2780.15,0,Regular
14124.0,84,1,419.58000000000004,2,Occasional
14125.0,11,3,2720.63,0,Regular
14126.0,8,3,706.1300000000001,2,Occasional
14127.0,123,3,709.71,2,Occasional
14128.0,61,2,637.5,2,Occasional
14129.0,2,5,1123.8600000000001,0,Regular
14130.0,319,1,480.91,1,At-Risk
14132.0,2,11,3586.0299999999997,3,High-Value
14133.0,130,3,605.64,2,Occasional
14135.0,2,11,3691.7699999999995,3,High-Value
14138.0,2,2,965.8800000000001,2,Occasional
14139.0,46,1,415.82,2,Occasional
14140.0,4,2,935.05,2,Occasional
14141.0,3,4,915.13,2,Occasional
14142.0,328,1,311.81,1,At-Risk
14143.0,134,1,115.8,2,Occasional
14145.0,47,4,3691.7699999999995,0,Regular
14146.0,9,5,3691.7699999999995,0,Regular
14147.0,78,2,483.4,2,Occasional
14148.0,234,1,157.2,1,At-Risk
14149.0,221,1,446.62,1,At-Risk
14150.0,36,2,658.64,2,Occasional
14152.0,75,2,621.29,2,Occasional
14154.0,239,2,1345.62,1,At-Risk
14155.0,266,1,118.75,1,At-Risk
14156.0,10,11,3691.7699999999995,3,High-Value
14157.0,20,2,424.89000000000004,2,Occasional
14158.0,40,1,507.66,2,Occasional
14159.0,20,11,3691.7699999999995,3,High-Value
14161.0,216,3,1097.6200000000001,1,At-Risk
14162.0,174,2,289.36,1,At-Risk
14163.0,87,4,2445.91,0,Regular
14164.0,71,2,1631.77,2,Occasional
14165.0,276,1,120.44,1,At-Risk
14167.0,39,4,562.59,2,Occasional
14171.0,98,1,363.79,2,Occasional
14173.0,11,4,450.84,2,Occasional
14174.0,33,1,134.46,2,Occasional
14175.0,60,3,3222.3,0,Regular
14176.0,297,4,576.9000000000001,1,At-Risk
14177.0,86,4,549.46,2,Occasional
14178.0,9,7,1600.26,0,Regular
14179.0,41,2,701.57,2,Occasional
14180.0,11,11,3691.7699999999995,3,High-Value
14184.0,67,1,452.89,2,Occasional
14185.0,328,1,197.65,1,At-Risk
14188.0,31,6,2054.36,0,Regular
14189.0,2,11,3691.7699999999995,3,High-Value
14191.0,2,11,3691.7699999999995,3,High-Value
14193.0,68,2,853.39,2,Occasional
14194.0,5,11,3691.7699999999995,3,High-Value
14195.0,202,2,1012.0,1,At-Risk
14196.0,107,1,335.52,2,Occasional
14198.0,18,4,701.4,2,Occasional
14199.0,218,1,185.39999999999998,1,At-Risk
14201.0,60,7,747.44,0,Regular
14204.0,2,1,150.61,2,Occasional
14205.0,17,2,466.7,2,Occasional
14206.0,239,1,328.15999999999997,1,At-Risk
14208.0,95,1,151.74,2,Occasional
14209.0,11,6,2073.43,0,Regular
14210.0,106,6,1905.8400000000001,0,Regular
14211.0,53,9,2241.1,3,High-Value
14212.0,90,1,1070.48,2,Occasional
14214.0,31,5,1004.38,0,Regular
14215.0,12,6,1789.72,0,Regular
14216.0,3,4,1839.3,0,Regular
14217.0,2,11,2004.98,3,High-Value
14218.0,43,1,169.48000000000002,2,Occasional
14219.0,4,1,89.94,2,Occasional
14220.0,247,2,632.4,1,At-Risk
14221.0,42,9,3432.8,3,High-Value
14222.0,177,1,683.17,1,At-Risk
14223.0,92,3,991.13,2,Occasional
14224.0,110,4,1009.73,2,Occasional
14226.0,29,5,2214.79,0,Regular
14227.0,26,10,3350.96,3,High-Value
14229.0,52,3,1547.2,0,Regular
14231.0,184,3,925.71,1,At-Risk
14232.0,43,5,2048.07,0,Regular
14233.0,49,4,1462.72,0,Regular
14234.0,22,4,754.12,2,Occasional
14235.0,75,5,3144.86,0,Regular
14236.0,81,2,490.86,2,Occasional
14237.0,328,1,161.0,1,At-Risk
14238.0,326,1,146.85,1,At-Risk
14239.0,43,11,2380.85,3,High-Value
14240.0,30,2,890.34,2,Occasional
14241.0,184,1,213.70000000000002,1,At-Risk
14242.0,235,2,280.55,1,At-Risk
14243.0,9,10,2588.77,3,High-Value
14245.0,220,2,1693.45,1,At-Risk
14246.0,111,3,1474.06,2,Occasional
14247.0,278,1,136.76999999999998,1,At-Risk
14248.0,318,1,302.58,1,At-Risk
14250.0,7,3,1904.05,0,Regular
14251.0,2,5,2879.7000000000003,0,Regular
14256.0,260,2,969.0600000000001,1,At-Risk
14257.0,64,5,3099.7200000000003,0,Regular
14258.0,9,9,3691.7699999999995,3,High-Value
14259.0,142,1,120.0,2,Occasional
14261.0,51,2,1163.45,2,Occasional
14262.0,8,8,2618.23,3,High-Value
14264.0,155,2,333.97,1,At-Risk
14265.0,109,2,530.18,2,Occasional
14267.0,163,3,1516.24,1,At-Risk
14270.0,328,1,492.65000000000003,1,At-Risk
14271.0,226,1,112.32,1,At-Risk
14272.0,74,2,437.96,2,Occasional
14273.0,51,4,559.97,2,Occasional
14276.0,99,3,1119.74,2,Occasional
14277.0,15,3,3691.7699999999995,0,Regular
14280.0,197,1,134.04,1,At-Risk
14282.0,3,11,3691.7699999999995,3,High-Value
14284.0,31,2,595.25,2,Occasional
14285.0,21,4,1910.01,0,Regular
14286.0,24,3,3691.7699999999995,0,Regular
14287.0,8,3,176.63,2,Occasional
14288.0,213,1,426.6,1,At-Risk
14289.0,9,6,911.26,0,Regular
14290.0,11,5,2314.65,0,Regular
14291.0,2,11,3691.7699999999995,3,High-Value
14292.0,8,9,3691.7699999999995,3,High-Value
14293.0,3,4,1046.56,0,Regular
14295.0,40,1,166.20000000000002,2,Occasional
14297.0,18,4,1305.33,0,Regular
14298.0,8,11,3691.7699999999995,3,High-Value
14299.0,8,9,3691.7699999999995,3,High-Value
14300.0,19,1,43.2,2,Occasional
14301.0,117,1,640.14,2,Occasional
14304.0,223,1,383.45,1,At-Risk
14305.0,71,3,1858.96,0,Regular
14306.0,51,2,2093.32,0,Regular
14307.0,89,6,2995.72,0,Regular
14309.0,8,9,2352.53,3,High-Value
14311.0,243,1,310.26,1,At-Risk
14312.0,47,6,1611.59,0,Regular
14314.0,107,1,120.0,2,Occasional
14315.0,45,6,2481.13,0,Regular
14317.0,65,1,508.58000000000004,2,Occasional
14320.0,207,2,477.79,1,At-Risk
14321.0,11,5,1530.75,0,Regular
14323.0,115,2,605.0600000000001,2,Occasional
14326.0,242,1,183.85,1,At-Risk
14327.0,163,1,311.65,1,At-Risk
14329.0,17,7,3691.7699999999995,3,High-Value
14331.0,124,2,462.65999999999997,2,Occasional
14332.0,23,3,840.21,2,Occasional
14333.0,68,1,415.2,2,Occasional
14334.0,17,8,2552.21,3,High-Value
14335.0,16,2,454.86,2,Occasional
14336.0,17,4,1614.91,0,Regular
14338.0,161,2,588.22,1,At-Risk
14339.0,243,1,309.52,1,At-Risk
14340.0,219,1,134.7,1,At-Risk
14341.0,45,8,2166.98,0,Regular
14342.0,21,4,668.5600000000001,2,Occasional
14344.0,127,8,889.9300000000001,0,Regular
14345.0,39,1,108.97999999999999,2,Occasional
14346.0,121,2,1021.58,2,Occasional
14348.0,260,1,409.57,1,At-Risk
14349.0,10,1,133.5,2,Occasional
14350.0,274,1,282.93,1,At-Risk
14351.0,165,1,51.0,1,At-Risk
14352.0,157,4,1078.96,2,Occasional
14353.0,215,1,90.6,1,At-Risk
14354.0,6,2,163.62,2,Occasional
14355.0,328,1,174.4,1,At-Risk
14356.0,80,2,701.23,2,Occasional
14357.0,43,1,225.12,2,Occasional
14359.0,19,3,912.18,2,Occasional
14360.0,32,4,2118.03,0,Regular
14362.0,22,1,151.5,2,Occasional
14364.0,109,8,3691.7699999999995,3,High-Value
14367.0,8,11,3691.7699999999995,3,High-Value
14368.0,320,1,155.0,1,At-Risk
14371.0,295,1,100.5,1,At-Risk
14373.0,328,1,76.55,1,At-Risk
14375.0,185,1,235.56,1,At-Risk
14377.0,191,2,617.05,1,At-Risk
14379.0,44,2,348.1,2,Occasional
14381.0,52,1,202.68,2,Occasional
14382.0,26,1,615.49,2,Occasional
14383.0,38,3,1247.69,2,Occasional
14385.0,9,3,202.11,2,Occasional
14386.0,297,1,142.4,1,At-Risk
14387.0,33,3,1727.6,0,Regular
14388.0,10,8,3212.84,3,High-Value
14389.0,65,2,1043.46,2,Occasional
14390.0,10,9,3691.7699999999995,3,High-Value
14393.0,218,1,67.95,1,At-Risk
14395.0,2,9,3479.91,3,High-Value
14396.0,65,2,487.99,2,Occasional
14397.0,3,11,2612.96,3,High-Value
14400.0,149,1,574.7,1,At-Risk
14401.0,4,11,3691.7699999999995,3,High-Value
14403.0,130,4,1475.81,0,Regular
14404.0,34,6,1449.32,0,Regular
14406.0,119,1,156.75,2,Occasional
14407.0,107,6,2157.73,0,Regular
14408.0,11,7,2599.03,0,Regular
14409.0,71,6,2059.4500000000003,0,Regular
14410.0,92,9,1100.27,0,Regular
14411.0,311,1,1063.0,1,At-Risk
14412.0,43,2,770.03,2,Occasional
14413.0,328,1,121.05,1,At-Risk
14414.0,92,7,1496.98,0,Regular
14415.0,1,11,3691.7699999999995,3,High-Value
14416.0,22,2,490.22,2,Occasional
14418.0,4,3,1937.25,0,Regular
14419.0,11,6,1051.79,0,Regular
14420.0,99,1,387.52,2,Occasional
14421.0,57,2,813.11,2,Occasional
14422.0,1,6,3691.7699999999995,3,High-Value
14423.0,218,1,265.2,1,At-Risk
14424.0,18,1,322.08,2,Occasional
14426.0,24,10,3691.7699999999995,3,High-Value
14427.0,50,2,363.34000000000003,2,Occasional
14428.0,7,5,1224.06,0,Regular
14431.0,303,1,470.36,1,At-Risk
14432.0,10,6,2248.5,0,Regular
14434.0,22,6,1372.8,0,Regular
14436.0,99,1,89.06,2,Occasional
14437.0,328,1,63.0,1,At-Risk
14438.0,306,1,131.9,1,At-Risk
14439.0,320,1,2661.24,1,At-Risk
14440.0,8,5,2357.6800000000003,0,Regular
14441.0,1,4,1712.89,0,Regular
14442.0,205,2,1589.82,1,At-Risk
14443.0,54,4,1420.2,0,Regular
14446.0,1,4,1010.35,2,Occasional
14447.0,19,5,1163.23,0,Regular
14448.0,9,2,375.35,2,Occasional
14449.0,19,4,885.8,2,Occasional
14450.0,181,3,483.25,1,At-Risk
14451.0,60,2,643.9,2,Occasional
14452.0,11,2,259.05,2,Occasional
14453.0,190,1,119.93,1,At-Risk
14456.0,5,9,3017.28,3,High-Value
14457.0,311,1,113.64,1,At-Risk
14459.0,155,1,1837.92,1,At-Risk
14460.0,110,3,434.34,2,Occasional
14461.0,148,3,2103.06,0,Regular
14462.0,66,11,1980.57,3,High-Value
14463.0,98,3,529.62,2,Occasional
14465.0,247,3,1038.44,1,At-Risk
14466.0,29,7,2272.4,0,Regular
14467.0,18,4,596.26,2,Occasional
14470.0,12,2,461.19,2,Occasional
14472.0,104,8,1852.67,0,Regular
14473.0,74,2,234.34000000000003,2,Occasional
14474.0,46,1,547.66,2,Occasional
14475.0,72,3,925.85,2,Occasional
14476.0,257,1,193.0,1,At-Risk
14477.0,20,4,1309.6,0,Regular
14479.0,254,2,316.25,1,At-Risk
14480.0,11,1,279.05,2,Occasional
14481.0,165,2,636.51,1,At-Risk
14482.0,18,6,2022.81,0,Regular
14483.0,282,1,137.1,1,At-Risk
14484.0,50,1,321.92,2,Occasional
14485.0,39,1,162.8,2,Occasional
14487.0,27,6,1165.48,0,Regular
14488.0,68,1,1064.28,2,Occasional
14489.0,207,1,463.38,1,At-Risk
14491.0,175,2,340.93,1,At-Risk
14493.0,7,5,2383.2400000000002,0,Regular
14494.0,26,1,139.56,2,Occasional
14495.0,51,2,123.8,2,Occasional
14496.0,312,2,538.8100000000001,1,At-Risk
14497.0,309,1,475.37,1,At-Risk
14498.0,43,5,1957.32,0,Regular
14499.0,26,3,808.44,2,Occasional
14500.0,88,3,356.85,2,Occasional
14501.0,184,2,251.21,1,At-Risk
14502.0,20,11,2429.83,3,High-Value
14503.0,3,6,3543.26,3,High-Value
14504.0,47,4,673.26,2,Occasional
14505.0,17,8,3691.7699999999995,3,High-Value
14506.0,17,5,1960.65,0,Regular
14507.0,24,6,1367.88,0,Regular
14508.0,22,2,268.05,2,Occasional
14511.0,11,5,1314.81,0,Regular
14512.0,188,2,275.28,1,At-Risk
14513.0,101,3,455.59000000000003,2,Occasional
14514.0,61,3,990.2,2,Occasional
14515.0,18,6,2076.89,0,Regular
14517.0,33,2,330.45,2,Occasional
14518.0,64,1,174.37,2,Occasional
14520.0,2,2,270.6,2,Occasional
14522.0,24,4,974.54,2,Occasional
14523.0,108,1,241.09,2,Occasional
14524.0,32,9,1843.83,0,Regular
14525.0,20,9,3691.7699999999995,3,High-Value
14527.0,3,11,3691.7699999999995,3,High-Value
14528.0,37,1,364.21999999999997,2,Occasional
14529.0,60,3,578.61,2,Occasional
14530.0,26,6,2862.11,0,Regular
14532.0,236,4,932.85,1,At-Risk
14533.0,25,7,1949.72,0,Regular
14534.0,3,11,3691.7699999999995,3,High-Value
14535.0,60,3,2854.84,0,Regular
14536.0,260,1,170.95,1,At-Risk
14537.0,58,1,355.56,2,Occasional
14538.0,65,2,388.25,2,Occasional
14539.0,16,2,537.48,2,Occasional
14540.0,10,3,952.66,2,Occasional
14541.0,59,8,1453.35,0,Regular
14542.0,186,1,103.25,1,At-Risk
14543.0,29,11,3599.73,3,High-Value
14544.0,24,2,2004.3,0,Regular
14546.0,5,5,2573.93,0,Regular
14547.0,4,8,3691.7699999999995,3,High-Value
14548.0,151,2,652.8,2,Occasional
14549.0,311,1,289.24,1,At-Risk
14550.0,11,2,757.37,2,Occasional
14551.0,18,2,186.23,2,Occasional
14552.0,152,1,164.22,1,At-Risk
14553.0,19,5,859.27,0,Regular
14554.0,10,4,2279.4900000000002,0,Regular
14555.0,57,2,312.54,2,Occasional
14557.0,85,1,788.38,2,Occasional
14560.0,7,11,2237.77,3,High-Value
14561.0,76,3,1080.76,2,Occasional
14562.0,4,11,3691.7699999999995,3,High-Value
14565.0,96,4,3099.12,0,Regular
14566.0,111,1,1432.0,2,Occasional
14567.0,57,2,1530.3600000000001,2,Occasional
14569.0,1,1,227.39,2,Occasional
14570.0,281,2,218.06,1,At-Risk
14572.0,3,7,2804.54,0,Regular
14573.0,180,9,1639.82,0,Regular
14576.0,328,1,35.400000000000006,1,At-Risk
14577.0,13,4,859.71,2,Occasional
14578.0,3,1,168.63,2,Occasional
14581.0,17,1,138.6,2,Occasional
14582.0,41,1,114.11,2,Occasional
14583.0,6,5,986.96,0,Regular
14584.0,169,4,1033.06,1,At-Risk
14585.0,50,1,157.05,2,Occasional
14586.0,277,1,237.36,1,At-Risk
14587.0,19,9,1580.29,0,Regular
14589.0,328,1,39.75,1,At-Risk
14591.0,15,4,1320.21,0,Regular
14592.0,35,3,557.94,2,Occasional
14593.0,22,3,617.15,2,Occasional
14594.0,7,2,363.33,2,Occasional
14595.0,20,6,1740.6,0,Regular
14597.0,11,2,866.24,2,Occasional
14598.0,44,1,221.97,2,Occasional
14600.0,306,1,393.33000000000004,1,At-Risk
14601.0,11,1,213.96,2,Occasional
14603.0,275,1,660.0,1,At-Risk
14606.0,1,11,3691.7699999999995,3,High-Value
14607.0,16,11,3691.7699999999995,3,High-Value
14608.0,4,4,1785.15,0,Regular
14609.0,72,4,601.56,2,Occasional
14616.0,243,3,406.08000000000004,1,At-Risk
14618.0,9,3,553.44,2,Occasional
14619.0,246,1,394.44,1,At-Risk
14620.0,206,2,412.78000000000003,1,At-Risk
14621.0,1,5,1788.3600000000001,0,Regular
14622.0,185,1,320.58000000000004,1,At-Risk
14623.0,32,5,886.7,0,Regular
14624.0,57,2,225.85,2,Occasional
14625.0,196,2,899.63,1,At-Risk
14626.0,24,4,2791.27,0,Regular
14628.0,91,2,671.96,2,Occasional
14629.0,4,2,955.26,2,Occasional
14631.0,51,3,1006.98,2,Occasional
14632.0,263,1,114.56,1,At-Risk
14633.0,266,1,344.90000000000003,1,At-Risk
14636.0,36,2,609.85,2,Occasional
14638.0,51,1,443.6,2,Occasional
14639.0,52,6,2984.49,0,Regular
14640.0,24,6,2107.38,0,Regular
14641.0,22,1,110.46,2,Occasional
14642.0,59,1,96.12,2,Occasional
14643.0,170,2,693.8100000000001,1,At-Risk
14644.0,68,2,830.76,2,Occasional
14645.0,157,2,597.09,1,At-Risk
14646.0,2,11,3691.7699999999995,3,High-Value
14647.0,201,1,236.04000000000002,1,At-Risk
14649.0,5,4,1402.59,0,Regular
14651.0,67,2,653.75,2,Occasional
14652.0,77,1,114.18,2,Occasional
14653.0,1,7,1926.65,0,Regular
14655.0,8,4,1932.23,0,Regular
14656.0,169,2,291.05,1,At-Risk
14657.0,18,4,848.22,2,Occasional
14658.0,5,2,247.15,2,Occasional
14659.0,9,9,2529.93,3,High-Value
14660.0,87,2,285.74,2,Occasional
14661.0,27,1,107.95,2,Occasional
14662.0,29,4,741.37,2,Occasional
14664.0,20,2,636.24,2,Occasional
14665.0,61,5,1835.7,0,Regular
14666.0,24,1,195.25,2,Occasional
14667.0,11,11,3691.7699999999995,3,High-Value
14669.0,242,3,1259.24,1,At-Risk
14670.0,280,2,392.86,1,At-Risk
14672.0,235,2,765.55,1,At-Risk
14673.0,3,5,1736.4,0,Regular
14675.0,16,1,596.36,2,Occasional
14676.0,31,6,2548.2400000000002,0,Regular
14680.0,25,11,3691.7699999999995,3,High-Value
14681.0,71,3,498.95,2,Occasional
14682.0,188,2,52.0,1,At-Risk
14684.0,26,5,1201.51,0,Regular
14687.0,107,1,628.38,2,Occasional
14688.0,8,11,3691.7699999999995,3,High-Value
14689.0,209,1,112.8,1,At-Risk
14690.0,44,2,355.05,2,Occasional
14691.0,31,5,2114.33,0,Regular
14692.0,137,4,591.55,2,Occasional
14693.0,265,1,172.9,1,At-Risk
14696.0,4,7,2078.95,0,Regular
14697.0,218,2,188.60999999999999,1,At-Risk
14698.0,2,5,1217.27,0,Regular
14699.0,214,1,109.13000000000001,1,At-Risk
14700.0,32,3,2195.1,0,Regular
14701.0,11,9,2526.09,3,High-Value
14702.0,1,11,3251.79,3,High-Value
14703.0,15,1,318.17,2,Occasional
14704.0,11,9,1493.96,0,Regular
14705.0,199,1,179.0,1,At-Risk
14708.0,3,3,1126.37,2,Occasional
14709.0,15,11,3691.7699999999995,3,High-Value
14710.0,14,4,599.48,2,Occasional
14711.0,10,11,2839.62,3,High-Value
14712.0,29,3,917.07,2,Occasional
14713.0,9,11,2662.2,3,High-Value
14714.0,24,1,160.19,2,Occasional
14715.0,25,4,867.38,2,Occasional
14716.0,43,2,307.51,2,Occasional
14719.0,2,5,1581.84,0,Regular
14720.0,6,3,663.81,2,Occasional
14722.0,147,1,180.42000000000002,2,Occasional
14723.0,10,6,1122.3600000000001,0,Regular
14725.0,25,1,655.58,2,Occasional
14727.0,274,1,268.58,1,At-Risk
14729.0,328,1,313.49,1,At-Risk
14730.0,1,8,1897.57,0,Regular
14731.0,47,3,380.02,2,Occasional
14732.0,8,8,2702.4900000000002,3,High-Value
14733.0,16,11,3691.7699999999995,3,High-Value
14735.0,4,11,3691.7699999999995,3,High-Value
14737.0,4,3,1164.55,2,Occasional
14738.0,43,7,1314.45,0,Regular
14739.0,4,7,3691.7699999999995,3,High-Value
14740.0,197,3,1448.21,1,At-Risk
14741.0,12,6,1400.34,0,Regular
14744.0,16,7,1099.98,0,Regular
14745.0,113,5,1220.26,0,Regular
14747.0,249,1,328.2,1,At-Risk
14748.0,29,5,1415.75,0,Regular
14752.0,44,1,389.64,2,Occasional
14753.0,87,1,563.15,2,Occasional
14754.0,45,2,638.05,2,Occasional
14755.0,10,11,3691.7699999999995,3,High-Value
14756.0,15,1,738.96,2,Occasional
14757.0,75,1,420.5,2,Occasional
14758.0,145,4,1484.06,0,Regular
14759.0,5,3,1625.97,0,Regular
14760.0,297,1,89.2,1,At-Risk
14761.0,59,2,255.9,2,Occasional
14762.0,264,1,300.52,1,At-Risk
14764.0,47,1,278.3,2,Occasional
14765.0,29,3,254.11,2,Occasional
14766.0,8,6,2473.37,0,Regular
14768.0,17,2,192.60000000000002,2,Occasional
14769.0,3,8,3691.7699999999995,3,High-Value
14770.0,232,2,876.42,1,At-Risk
14772.0,112,1,139.26,2,Occasional
14775.0,58,3,1011.9,2,Occasional
14776.0,51,11,2538.3,3,High-Value
14778.0,127,2,730.86,2,Occasional
14779.0,281,3,386.15,1,At-Risk
14780.0,55,2,447.68,2,Occasional
14782.0,320,1,200.10000000000002,1,At-Risk
14784.0,26,2,289.99,2,Occasional
14785.0,10,2,77.4,2,Occasional
14788.0,7,2,679.4399999999999,2,Occasional
14789.0,29,1,197.64,2,Occasional
14790.0,17,4,745.06,2,Occasional
14792.0,64,1,6.2,2,Occasional
14793.0,21,1,228.99,2,Occasional
14794.0,3,7,1319.91,0,Regular
14795.0,166,1,131.45000000000002,1,At-Risk
14796.0,1,11,3691.7699999999995,3,High-Value
14798.0,53,3,173.74,2,Occasional
14799.0,51,1,157.7,2,Occasional
14800.0,48,11,3691.7699999999995,3,High-Value
14801.0,61,1,189.34,2,Occasional
14803.0,162,3,845.55,1,At-Risk
14804.0,9,1,353.27,2,Occasional
14805.0,15,4,546.4,2,Occasional
14806.0,75,1,193.39000000000001,2,Occasional
14808.0,40,8,2718.6,3,High-Value
14810.0,41,11,2085.33,3,High-Value
14813.0,328,2,152.88,1,At-Risk
14815.0,37,2,778.5,2,Occasional
14816.0,197,1,271.85,1,At-Risk
14817.0,200,2,1110.34,1,At-Risk
14818.0,74,3,657.8,2,Occasional
14819.0,64,2,272.07,2,Occasional
14820.0,21,4,507.29,2,Occasional
14821.0,328,1,48.800000000000004,1,At-Risk
14823.0,180,3,321.43,1,At-Risk
14824.0,10,4,1127.71,0,Regular
14825.0,4,11,2221.01,3,High-Value
14828.0,197,3,2139.76,1,At-Risk
14829.0,29,4,697.55,2,Occasional
14830.0,53,1,188.88,2,Occasional
14834.0,18,6,1720.3,0,Regular
14836.0,10,3,102.44999999999999,2,Occasional
14837.0,90,4,1649.5,0,Regular
14840.0,268,1,62.85,1,At-Risk
14841.0,53,6,3295.76,0,Regular
14842.0,44,4,2824.69,0,Regular
14844.0,64,4,3189.81,0,Regular
14847.0,149,1,309.4,1,At-Risk
14849.0,22,11,3691.7699999999995,3,High-Value
14850.0,312,1,325.75,1,At-Risk
14851.0,23,2,511.35,2,Occasional
14852.0,58,6,2836.69,0,Regular
14853.0,24,2,475.8,2,Occasional
14854.0,78,7,2740.03,0,Regular
14855.0,119,2,645.65,2,Occasional
14856.0,36,3,1290.53,2,Occasional
14857.0,60,2,1173.12,2,Occasional
14859.0,13,4,1353.74,0,Regular
14860.0,19,1,170.32,2,Occasional
14861.0,52,1,125.79,2,Occasional
14862.0,26,2,841.1999999999999,2,Occasional
14863.0,29,1,266.76,2,Occasional
14865.0,7,2,52.2,2,Occasional
14866.0,11,11,3691.7699999999995,3,High-Value
14867.0,186,3,710.28,1,At-Risk
14868.0,3,8,2953.59,3,High-Value
14869.0,9,2,721.45,2,Occasional
14870.0,262,1,327.25,1,At-Risk
14871.0,3,4,501.28000000000003,2,Occasional
14873.0,210,1,519.68,1,At-Risk
14875.0,108,2,1465.3200000000002,2,Occasional
14878.0,13,9,1476.09,0,Regular
14880.0,77,3,690.59,2,Occasional
14881.0,20,1,255.4,2,Occasional
14882.0,27,2,589.7,2,Occasional
14883.0,19,6,761.59,0,Regular
14885.0,132,1,765.3199999999999,2,Occasional
14886.0,253,1,364.8,1,At-Risk
14887.0,79,1,1862.0,2,Occasional
14888.0,207,1,369.2,1,At-Risk
14889.0,328,1,135.9,1,At-Risk
14890.0,254,1,125.65,1,At-Risk
14891.0,148,2,554.38,2,Occasional
14893.0,10,2,1237.8500000000001,2,Occasional
14894.0,85,1,655.75,2,Occasional
14895.0,8,11,3691.7699999999995,3,High-Value
14896.0,205,2,468.77000000000004,1,At-Risk
14897.0,8,4,1366.38,0,Regular
14898.0,23,6,1269.31,0,Regular
14901.0,11,9,1421.29,0,Regular
14902.0,26,1,332.66,2,Occasional
14903.0,21,5,2795.33,0,Regular
14904.0,2,2,1025.44,2,Occasional
14905.0,158,2,616.15,1,At-Risk
14907.0,3,7,3501.1,3,High-Value
14908.0,74,1,277.8,2,Occasional
14910.0,3,4,434.35,2,Occasional
14911.0,1,11,3691.7699999999995,3,High-Value
14912.0,17,2,867.85,2,Occasional
14913.0,36,4,1227.43,0,Regular
14915.0,91,2,307.48,2,Occasional
14916.0,71,4,1268.98,0,Regular
14918.0,116,2,1610.15,2,Occasional
14920.0,213,2,977.77,1,At-Risk
14921.0,30,2,1316.07,2,Occasional
14923.0,51,1,749.1,2,Occasional
14924.0,246,1,310.05,1,At-Risk
14929.0,32,1,223.88,2,Occasional
14930.0,109,3,2362.96,0,Regular
14931.0,5,5,1257.68,0,Regular
14932.0,328,1,363.53,1,At-Risk
14934.0,82,2,1890.94,0,Regular
14935.0,297,1,1784.71,1,At-Risk
14936.0,34,8,3691.7699999999995,3,High-Value
14937.0,57,3,1621.88,0,Regular
14944.0,30,11,3691.7699999999995,3,High-Value
14946.0,14,1,100.9,2,Occasional
14947.0,72,2,290.82,2,Occasional
14948.0,23,6,1101.97,0,Regular
14950.0,19,1,371.2,2,Occasional
14951.0,79,1,311.69,2,Occasional
14952.0,60,11,3691.7699999999995,3,High-Value
14953.0,25,1,285.67,2,Occasional
14954.0,12,1,294.85,2,Occasional
14957.0,253,1,58.49,1,At-Risk
14958.0,147,3,483.72999999999996,2,Occasional
14959.0,64,4,695.42,2,Occasional
14960.0,8,2,221.27,2,Occasional
14961.0,11,9,3691.7699999999995,3,High-Value
14962.0,271,1,126.7,1,At-Risk
14963.0,10,5,1472.34,0,Regular
14964.0,247,1,206.21,1,At-Risk
14965.0,96,2,596.09,2,Occasional
14966.0,15,1,183.02,2,Occasional
14967.0,50,1,463.8,2,Occasional
14968.0,30,1,147.59,2,Occasional
14970.0,68,4,1592.06,0,Regular
14971.0,35,3,1097.98,2,Occasional
14972.0,128,1,114.77,2,Occasional
14973.0,107,3,1314.45,2,Occasional
14974.0,37,1,89.94,2,Occasional
14975.0,57,1,279.94,2,Occasional
14976.0,57,7,790.86,0,Regular
14978.0,72,5,1921.3700000000001,0,Regular
14981.0,246,1,102.12,1,At-Risk
14984.0,19,2,202.37,2,Occasional
14985.0,198,2,292.01,1,At-Risk
14987.0,16,2,326.4,2,Occasional
14988.0,212,1,334.54,1,At-Risk
14995.0,39,2,231.98000000000002,2,Occasional
14997.0,46,3,546.1999999999999,2,Occasional
14998.0,170,2,414.87,1,At-Risk
15000.0,48,1,490.52,2,Occasional
15002.0,116,4,1641.76,0,Regular
15004.0,147,1,1220.77,2,Occasional
15005.0,16,11,3691.7699999999995,3,High-Value
15006.0,51,1,480.38,2,Occasional
15007.0,159,1,156.91,1,At-Risk
15009.0,12,3,1259.43,2,Occasional
15010.0,36,1,308.94,2,Occasional
15012.0,54,2,405.04,2,Occasional
15014.0,43,2,257.67,2,Occasional
15016.0,173,1,170.04,1,At-Risk
15017.0,34,1,125.58,2,Occasional
15018.0,39,3,496.21000000000004,2,Occasional
15019.0,267,1,252.81,1,At-Risk
15021.0,9,9,1871.77,3,High-Value
15022.0,12,4,852.39,2,Occasional
15023.0,3,11,3691.7699999999995,3,High-Value
15024.0,10,10,1636.43,3,High-Value
15025.0,33,1,361.96,2,Occasional
15026.0,80,3,469.0,2,Occasional
15027.0,31,4,1066.1499999999999,2,Occasional
15028.0,8,4,627.13,2,Occasional
15030.0,72,2,518.28,2,Occasional
15031.0,4,4,653.19,2,Occasional
15032.0,256,3,3691.7699999999995,0,Regular
15033.0,5,10,2557.18,3,High-Value
15034.0,16,8,3691.7699999999995,3,High-Value
15035.0,90,1,252.73000000000002,2,Occasional
15036.0,72,3,429.56,2,Occasional
